student_id,age,studytime,failures,absences,g1_to_g2_change,avg_g1_g2,sex,address,famsize,Pstatus,schoolsup,famsup,label_at_risk
1059,16,2,0,2,-1,15.5,0,1,0,1,0,1,0
1060,16,2,0,0,-1,16.5,0,0,0,1,0,1,0
1061,16,1,0,0,0,10.0,0,1,0,1,1,1,0
1062,16,2,0,0,0,13.0,0,1,1,1,1,0,0
1063,16,3,0,0,-1,13.5,0,1,0,1,1,1,0
1064,15,2,0,0,-1,12.5,0,1,1,1,1,0,0
1065,16,2,0,2,-1,15.5,0,1,1,1,0,1,0
1066,15,4,0,0,1,11.5,1,1,0,0,0,1,0
1067,16,4,0,0,-1,9.5,0,1,0,1,1,1,0
1068,15,2,0,0,-1,10.5,0,0,1,1,1,1,0
1069,15,4,0,6,0,15.0,0,0,1,1,0,1,0
1070,16,4,0,2,-2,12.0,1,1,0,1,0,1,0
1071,15,4,0,0,-2,10.0,1,1,0,1,0,0,0
1072,15,2,0,2,-2,12.0,0,0,0,1,1,1,0
1073,16,1,0,0,0,13.0,1,1,0,1,0,0,0
1074,16,2,0,4,0,11.0,0,1,0,1,1,1,0
1075,15,2,0,0,0,11.0,1,1,0,1,0,1,0
1076,15,4,0,0,-1,11.5,1,1,0,1,0,0,0
1077,16,4,0,1,0,13.0,0,1,0,1,0,0,0
1078,17,1,3,0,0,9.0,1,1,0,1,1,1,0
1079,16,2,0,14,-1,11.5,0,1,0,1,0,1,0
1080,15,1,0,0,0,11.0,1,1,0,1,1,1,0
1081,15,3,0,2,-1,9.5,1,1,0,1,1,0,1
1082,15,2,0,4,-1,11.5,0,1,1,1,0,1,0
1083,15,2,0,2,-1,12.5,1,1,1,1,0,0,0
1084,15,2,0,2,-1,12.5,0,1,0,1,0,1,0
1085,15,2,0,4,-1,11.5,0,1,0,1,0,0,0
1086,16,2,0,6,-2,12.0,0,1,1,1,0,1,0
1087,15,3,0,4,0,15.0,0,1,0,1,0,1,0
1088,16,2,0,6,-2,11.0,1,1,0,1,0,0,0
1089,16,2,0,6,0,9.0,1,1,1,0,0,1,0
1090,16,3,0,2,2,10.0,0,1,0,1,0,1,0
1091,15,1,0,6,-1,13.5,0,1,0,1,0,0,0
1092,16,2,0,0,1,12.5,0,1,1,1,1,1,0
1093,16,2,0,2,1,13.5,0,1,0,1,0,1,0
1094,15,4,0,2,1,11.5,1,1,1,1,0,1,0
1095,15,4,0,4,0,13.0,0,0,0,1,1,1,0
1096,16,1,0,6,2,10.0,1,0,0,1,1,1,0
1097,16,2,0,0,-1,12.5,0,1,0,1,0,1,0
1098,16,1,0,4,1,12.5,0,1,0,1,0,0,0
1099,16,3,0,2,1,12.5,0,1,0,1,1,1,0
1100,16,1,0,12,0,9.0,1,1,0,1,1,1,1
1101,16,3,0,0,0,16.0,1,1,0,1,0,1,0
1102,15,1,0,2,1,12.5,1,1,0,1,0,1,0
1103,15,2,0,16,-1,10.5,0,1,0,1,1,1,0
1104,15,2,0,0,0,16.0,1,1,0,0,0,1,0
1105,15,4,0,10,0,10.0,0,1,0,0,1,0,0
1106,15,4,0,4,0,10.0,0,1,0,1,1,1,0
1107,16,3,0,4,1,13.5,1,1,0,1,0,1,0
1108,15,4,0,8,-2,11.0,1,0,0,1,0,1,0
1109,16,3,0,2,0,15.0,0,1,1,1,0,1,0
1110,15,1,0,4,1,13.5,1,1,1,0,0,0,0
1111,16,3,0,4,0,11.0,0,0,0,1,1,1,0
1112,16,2,1,12,2,9.0,0,1,0,1,1,0,0
1113,15,1,0,10,-1,17.5,1,1,1,1,0,0,0
1114,15,2,0,4,-1,9.5,1,0,0,1,0,0,0
1115,16,2,0,6,-2,15.0,1,1,0,1,0,1,0
1116,15,2,0,4,-1,15.5,1,1,0,1,0,1,0
1117,16,1,0,6,0,14.0,1,1,0,1,0,0,0
1118,17,2,1,14,-1,11.5,1,0,0,1,0,1,0
1119,15,1,0,2,-1,13.5,1,1,0,1,0,0,0
1120,15,2,0,0,0,14.0,0,1,0,1,0,0,0
1121,15,4,0,6,-1,13.5,1,1,0,1,0,1,0
1122,16,2,0,2,-2,13.0,0,1,1,1,0,1,0
1123,16,1,0,4,1,12.5,1,1,0,1,0,1,0
1124,16,2,0,0,-1,11.5,0,1,0,1,0,0,0
1125,15,1,0,2,0,9.0,1,1,0,1,1,0,1
1126,15,2,0,0,1,10.5,0,1,1,0,1,0,0
1127,19,2,2,0,1,9.5,0,1,0,1,0,1,0
1128,16,1,0,8,0,14.0,1,0,0,1,0,0,0
1129,16,3,0,4,-1,12.5,1,1,0,1,0,1,0
1130,15,3,0,0,1,10.5,0,0,0,1,0,1,0
1131,18,2,3,10,-1,9.5,0,1,0,1,0,1,1
1132,17,1,0,8,-1,10.5,0,1,1,0,0,1,0
1133,15,1,0,6,1,11.5,0,1,0,1,0,1,0
1134,17,1,0,2,-1,12.5,0,1,1,1,0,1,0
1135,16,1,0,12,-2,14.0,0,1,0,0,0,0,0
1136,16,1,0,4,0,9.0,1,1,0,1,0,0,0
1137,16,1,1,12,-2,12.0,0,1,0,0,0,0,0
1138,15,2,0,2,-1,11.5,1,0,0,1,0,1,0
1139,15,3,0,4,1,13.5,0,1,0,1,0,1,0
1140,17,2,0,2,-1,9.5,1,0,0,1,0,0,0
1141,16,2,0,0,-1,13.5,0,0,0,1,0,1,0
1142,18,1,0,2,0,11.0,1,1,1,1,0,0,0
1143,18,3,0,10,-1,11.5,0,1,0,0,0,1,0
1144,16,1,0,8,-1,11.5,0,0,0,1,0,1,0
1145,16,1,0,4,0,9.0,0,1,0,0,0,1,0
1146,16,2,2,0,0,10.0,1,1,1,1,0,0,0
1147,15,1,0,6,1,13.5,0,1,0,1,0,0,0
1148,15,1,1,2,1,8.5,0,0,0,1,0,0,1
1149,15,4,0,6,2,10.0,1,1,0,1,1,1,0
1150,15,2,0,24,-1,8.5,0,1,0,0,0,0,1
1151,16,3,0,0,-2,14.0,1,1,0,1,0,1,0
1152,16,1,0,4,-1,11.5,1,1,1,1,0,1,0
1153,15,3,0,2,0,13.0,0,1,0,1,0,1,0
1154,16,1,0,4,1,10.5,0,1,1,1,0,0,0
1155,17,1,0,22,-2,8.0,1,1,0,1,0,1,1
1156,15,2,0,0,0,12.0,0,1,0,1,0,1,0
1157,15,1,0,0,-1,10.5,0,1,1,0,0,1,0
1158,15,2,1,2,0,11.0,0,1,0,1,0,1,0
1159,15,2,0,6,-1,12.5,0,1,0,1,0,1,0
1160,15,2,0,6,0,11.0,0,1,0,1,0,0,0
1161,16,1,0,16,0,9.0,1,1,0,1,0,1,1
1162,15,1,0,0,-1,11.5,1,1,1,0,0,0,0
1163,18,1,2,0,-2,10.0,1,1,1,1,0,0,1
1164,16,1,1,6,1,9.5,1,1,1,1,0,0,0
1165,15,3,0,2,0,13.0,0,0,0,1,0,1,0
1166,19,1,0,6,-2,10.0,1,1,0,1,0,1,0
1167,17,1,0,0,0,13.0,0,1,0,1,1,1,0
1168,15,2,0,0,1,7.5,1,0,0,1,1,0,1
1169,17,1,3,14,-1,8.5,1,0,1,1,0,0,0
1170,18,1,3,6,-1,10.5,0,0,0,1,0,1,0
1171,16,1,0,4,-2,11.0,1,0,0,1,0,0,0
1172,16,2,1,0,0,10.0,1,1,0,1,0,1,1
1173,16,1,2,0,-1,8.5,1,1,1,1,0,0,0
1174,17,1,1,8,0,8.0,1,0,1,1,0,0,1
1175,17,2,2,4,-1,6.5,1,0,0,1,1,1,1
1176,15,1,0,2,1,8.5,1,1,1,1,0,0,0
1177,16,1,1,2,-1,8.5,1,1,0,1,0,0,1
1178,17,2,0,0,0,8.0,1,0,1,1,0,0,1
1179,17,1,3,10,-1,7.5,1,1,0,1,0,1,1
1180,16,2,0,0,1,9.5,1,1,0,1,0,0,0
1181,16,2,0,0,0,17.0,0,1,0,1,0,0,0
1182,16,2,0,0,0,12.0,0,1,0,1,0,1,0
1183,16,2,0,0,0,16.0,0,1,0,1,0,1,0
1184,16,1,1,4,0,9.0,1,1,0,1,0,1,0
1185,16,2,0,0,1,16.5,1,1,0,1,0,1,0
1186,17,2,0,0,-2,10.0,1,1,1,1,0,1,0
1187,16,2,0,0,-1,13.5,0,1,0,1,0,0,0
1188,16,2,0,0,0,14.0,0,1,1,1,0,1,0
1189,17,2,0,0,1,10.5,1,1,1,1,0,0,0
1190,16,2,0,0,-1,12.5,0,1,0,1,0,0,0
1191,17,2,0,4,-2,10.0,1,1,0,1,0,0,0
1192,16,1,0,8,-1,9.5,1,0,0,1,0,1,0
1193,17,2,0,4,0,11.0,1,1,0,1,0,1,0
1194,16,2,0,4,-1,10.5,1,1,0,1,0,1,0
1195,16,2,0,0,1,11.5,1,1,0,1,0,0,0
1196,17,2,0,0,1,17.5,0,1,0,1,0,1,0
1197,17,2,0,32,-1,13.5,0,1,1,1,0,1,0
1198,16,2,0,8,1,14.5,0,1,0,1,0,1,0
1199,17,2,0,6,2,12.0,1,1,0,1,0,1,0
1200,16,1,0,0,-1,9.5,1,1,0,1,0,1,0
1201,16,2,0,0,1,13.5,1,1,1,1,0,0,0
1202,17,2,0,10,1,12.5,0,1,0,0,0,1,0
1203,17,2,0,6,0,9.0,1,0,0,1,0,0,0
1204,16,2,0,6,0,12.0,0,1,0,1,0,0,0
1205,17,2,0,0,-1,11.5,0,1,0,1,0,0,0
1206,17,2,0,16,1,10.5,1,1,0,1,0,0,0
1207,16,1,0,0,-1,10.5,1,0,0,1,0,1,0
1208,16,1,0,0,-1,12.5,1,1,0,1,0,0,0
1209,17,2,0,8,1,14.5,0,1,1,1,0,0,0
1210,17,1,0,4,0,13.0,1,1,0,1,0,0,0
1211,16,1,0,16,1,10.5,1,0,1,1,0,1,0
1212,17,1,1,30,1,14.5,0,1,0,1,0,1,0
1213,16,2,0,0,-1,10.5,0,1,1,1,0,1,0
1214,16,2,0,2,0,14.0,0,1,0,1,0,1,0
1215,16,2,0,4,1,11.5,0,1,0,1,1,1,0
1216,17,2,0,0,1,14.5,0,1,0,1,0,1,0
1217,17,1,0,21,0,13.0,0,0,0,1,0,1,0
1218,16,4,0,6,0,13.0,0,0,0,1,0,1,0
1219,17,3,1,14,1,8.5,0,1,0,1,0,1,1
1220,16,2,0,2,0,11.0,0,1,0,0,0,1,0
1221,16,2,0,4,1,14.5,0,1,0,1,0,0,0
1222,16,1,0,2,1,12.5,0,1,0,1,0,1,0
1223,17,3,0,0,1,11.5,0,0,0,1,0,1,0
1224,19,4,0,4,0,12.0,0,1,0,1,0,1,0
1225,17,2,0,15,-1,12.5,1,1,1,1,0,1,0
1226,16,2,0,0,0,13.0,0,1,0,0,1,1,0
1227,18,2,0,10,-1,11.5,1,1,0,1,0,1,0
1228,17,1,0,6,-1,11.5,0,0,1,1,0,1,0
1229,17,2,0,2,2,15.0,0,1,1,1,0,0,0
1230,17,2,0,16,-2,10.0,0,1,0,1,0,0,0
1231,18,2,0,10,0,10.0,1,1,1,1,0,1,0
1232,17,1,0,4,1,12.5,0,1,0,1,0,1,0
1233,17,3,0,0,0,12.0,0,1,0,1,0,1,0
1234,17,2,0,0,-1,10.5,0,0,0,1,0,1,0
1235,17,3,0,12,0,12.0,0,1,0,1,0,1,0
1236,16,2,0,0,0,13.0,0,1,0,1,1,0,0
1237,18,2,3,9,-1,9.5,1,1,0,1,0,1,0
1238,16,3,0,4,1,15.5,0,1,0,1,0,1,0
1239,18,2,0,4,0,8.0,0,0,0,1,0,0,1
1240,17,2,0,2,1,17.5,0,1,0,1,0,0,0
1241,17,2,0,0,1,10.5,1,1,1,1,0,1,0
1242,18,2,0,2,1,9.5,1,1,1,1,1,1,0
1243,17,3,0,0,0,15.0,0,1,0,0,0,0,0
1244,17,2,0,0,-2,13.0,0,1,1,1,0,0,0
1245,17,2,0,0,1,12.5,1,0,0,1,0,1,0
1246,17,2,0,0,0,13.0,1,1,0,1,1,1,0
1247,16,2,0,0,0,13.0,1,1,0,1,0,1,0
1248,16,2,0,2,0,9.0,1,1,1,1,0,1,1
1249,16,3,0,0,0,12.0,1,1,0,1,0,0,0
1250,17,2,0,0,0,16.0,1,1,1,1,0,0,0
1251,16,1,0,4,1,9.5,0,1,0,1,0,0,0
1252,16,2,0,0,-1,13.5,0,1,0,0,0,0,0
1253,18,2,1,18,0,10.0,0,1,1,0,0,1,0
1254,18,2,1,16,-1,8.5,0,1,1,1,0,1,0
1255,18,1,1,14,-1,7.5,0,1,0,1,0,0,1
1256,18,1,1,26,1,7.5,1,1,0,1,0,1,1
1257,17,1,0,6,-2,9.0,1,1,0,1,0,1,1
1258,17,2,0,4,0,14.0,0,1,0,1,0,0,0
1259,17,3,0,10,-1,10.5,0,1,1,1,0,1,0
1260,16,1,0,4,-1,11.5,0,1,0,1,0,0,0
1261,17,2,0,2,0,13.0,0,0,0,1,0,0,0
1262,17,1,1,14,0,9.0,0,0,1,0,0,1,1
1263,18,2,0,16,-1,7.5,1,1,0,1,0,0,1
1264,17,1,1,8,-2,10.0,0,1,1,0,0,1,0
1265,17,3,0,4,-1,14.5,0,0,1,1,0,0,0
1266,17,2,0,4,-1,14.5,0,1,1,0,0,1,0
1267,17,2,0,8,0,15.0,1,1,1,1,0,0,0
1268,17,2,0,0,0,12.0,1,0,1,0,0,1,0
1269,16,1,0,7,0,14.0,1,1,1,1,0,0,0
1270,16,1,0,4,1,14.5,1,1,0,1,0,0,0
1271,17,2,0,2,0,11.0,0,1,0,1,0,1,0
1272,17,3,0,2,1,13.5,1,0,0,1,0,0,0
1273,17,3,0,10,0,11.0,0,1,0,1,0,1,0
1274,17,2,0,10,-1,9.5,0,1,0,1,1,0,0
1275,18,3,0,10,-2,11.0,0,1,0,1,0,1,0
1276,16,1,0,7,1,15.5,1,1,0,1,0,0,0
1277,17,2,0,4,-1,10.5,0,1,0,1,0,1,0
1278,17,1,0,2,3,10.5,1,1,0,1,0,0,0
1279,22,1,3,12,1,7.5,1,1,0,1,0,0,1
1280,18,2,0,8,-1,9.5,1,0,1,1,0,1,0
1281,16,1,0,0,1,11.5,1,1,0,1,0,0,0
1282,18,1,0,8,1,7.5,1,1,0,1,0,0,1
1283,16,2,1,4,2,10.0,1,1,0,1,1,1,0
1284,18,1,2,4,1,7.5,1,1,0,1,0,0,1
1285,16,1,0,2,-1,13.5,1,0,0,1,0,0,0
1286,17,1,0,0,0,12.0,1,0,0,1,0,0,0
1287,17,1,1,0,1,9.5,1,1,1,1,0,1,0
1288,18,2,0,2,0,12.0,0,1,1,0,0,1,0
1289,17,4,0,2,1,14.5,0,1,1,1,0,1,0
1290,19,2,0,0,0,10.0,0,1,0,1,0,1,0
1291,18,2,1,4,-1,10.5,1,1,1,1,0,0,0
1292,17,3,0,2,1,11.5,0,0,0,1,0,1,0
1293,18,3,0,4,1,11.5,0,1,1,1,0,1,0
1294,18,2,0,4,0,11.0,0,0,0,1,1,0,0
1295,19,2,0,4,2,12.0,1,1,1,0,0,1,0
1296,18,2,0,2,0,16.0,1,1,0,1,0,0,0
1297,17,1,0,0,1,9.5,1,0,0,1,0,0,0
1298,17,4,0,2,1,10.5,0,1,1,1,0,0,0
1299,20,2,0,8,2,11.0,0,0,0,1,0,1,0
1300,18,2,0,2,0,15.0,0,1,0,1,0,1,0
1301,18,2,0,2,0,10.0,1,1,0,1,0,1,0
1302,18,3,0,2,1,10.5,1,0,0,1,0,0,0
1303,17,3,0,2,-3,13.5,0,1,0,1,0,0,0
1304,18,3,0,0,1,11.5,0,1,0,1,0,1,0
1305,17,1,0,8,0,8.0,1,1,0,1,0,0,1
1306,18,2,0,6,1,15.5,1,0,1,0,0,1,0
1307,17,2,0,0,0,11.0,1,1,0,1,0,0,0
1308,18,2,0,8,1,10.5,0,0,0,1,0,0,0
1309,18,2,0,4,2,11.0,1,1,0,1,0,1,0
1310,18,2,0,12,1,8.5,0,0,0,1,0,1,0
1311,19,2,0,16,1,11.5,0,1,0,1,0,1,0
1312,18,4,0,10,0,16.0,0,1,0,1,0,1,0
1313,18,2,0,2,0,13.0,0,1,1,1,0,1,0
1314,17,2,0,2,1,16.5,1,0,0,1,0,1,0
1315,18,2,0,8,0,14.0,0,1,0,1,0,1,0
1316,17,2,0,6,1,15.5,0,1,0,1,0,1,0
1317,17,2,0,6,0,12.0,0,1,1,1,1,1,0
1318,18,2,0,15,-3,10.5,0,0,0,0,0,0,0
1319,18,1,0,6,1,11.5,1,1,0,1,0,0,0
1320,18,2,1,2,-2,13.0,0,1,0,1,1,1,0
1321,17,3,0,8,2,14.0,0,1,0,1,0,1,0
1322,19,2,1,0,-1,8.5,0,0,0,1,1,1,0
1323,18,1,0,0,0,10.0,1,1,1,1,0,0,0
1324,18,1,0,10,0,10.0,1,1,0,1,0,0,0
1325,17,1,0,22,0,11.0,1,1,1,0,0,0,0
1326,17,1,0,18,0,13.0,1,1,1,0,0,0,0
1327,18,4,0,2,0,17.0,0,0,1,1,0,1,0
1328,18,2,0,0,1,12.5,0,1,0,1,1,0,0
1329,17,2,0,12,0,12.0,0,1,0,1,0,1,0
1330,18,2,0,10,1,12.5,0,1,0,1,0,0,0
1331,17,2,0,0,0,12.0,1,1,0,1,0,0,0
1332,18,3,0,0,0,18.0,0,1,0,1,0,1,0
1333,17,3,0,0,0,13.0,0,1,0,1,0,1,0
1334,18,3,0,0,1,14.5,1,1,0,1,0,0,0
1335,18,2,0,0,0,17.0,1,1,1,0,0,1,0
1336,18,2,0,2,1,15.5,1,1,0,1,0,1,0
1337,17,3,0,0,1,17.5,0,1,0,1,0,1,0
1338,17,4,0,0,1,18.5,0,0,1,1,0,1,0
1339,18,3,0,0,1,14.5,1,0,1,1,0,1,0
1340,17,1,0,0,1,14.5,1,1,0,1,0,1,0
1341,19,2,0,2,-1,13.5,0,1,0,1,0,1,0
1342,18,2,0,0,1,13.5,0,1,1,1,0,1,0
1343,18,4,0,0,1,16.5,0,1,0,1,0,1,0
1344,18,1,0,0,0,18.0,1,1,1,1,0,1,0
1345,18,2,0,0,1,14.5,0,1,1,0,0,1,0
1346,17,1,0,0,1,12.5,1,1,1,1,0,0,0
1347,17,3,0,0,0,7.0,0,0,0,1,0,1,1
1348,17,3,0,0,0,16.0,0,1,0,1,0,1,0
1349,17,4,0,0,0,18.0,0,1,0,1,0,1,0
1350,19,3,1,0,1,9.5,1,0,1,1,0,0,0
1351,20,1,2,0,1,14.5,1,1,0,0,0,0,0
1352,19,2,0,0,0,10.0,1,0,0,1,0,0,0
1353,18,2,0,2,0,10.0,0,1,0,1,1,1,0
1354,18,2,0,2,0,12.0,0,1,0,1,0,1,0
1355,17,2,0,2,1,11.5,0,1,0,1,0,0,0
1356,17,1,0,2,1,15.5,0,0,0,1,0,0,0
1357,18,3,0,2,1,14.5,0,1,0,1,0,1,0
1358,18,1,0,8,0,12.0,0,1,1,1,0,1,0
1359,17,3,0,2,0,15.0,0,0,0,1,0,1,0
1360,18,2,0,8,1,11.5,0,1,0,1,0,1,0
1361,19,2,0,9,-1,10.5,1,1,0,1,0,1,0
1362,18,2,0,0,-1,11.5,0,1,0,1,0,1,0
1363,18,1,0,4,1,11.5,0,1,0,1,0,1,0
1364,17,1,0,2,1,14.5,0,1,0,1,0,0,0
1365,17,2,0,14,-1,14.5,0,1,0,0,0,1,0
1366,17,2,0,0,0,12.0,0,1,1,0,1,1,0
1367,17,2,0,2,1,11.5,0,1,1,1,0,0,0
1368,18,1,0,2,1,8.5,1,1,1,1,0,1,0
1369,19,3,0,12,0,10.0,0,1,0,1,0,0,0
1370,19,2,2,2,0,8.0,0,1,1,0,0,1,1
1371,18,1,0,2,0,10.0,0,1,0,1,0,1,0
1372,17,2,0,4,-1,13.5,0,1,0,1,0,1,0
1373,17,3,0,0,0,11.0,0,0,1,1,0,1,0
1374,17,3,0,0,1,17.5,0,1,0,1,0,1,0
1375,17,3,0,0,0,14.0,0,1,1,1,0,0,0
1376,18,3,0,0,0,14.0,0,1,0,1,0,0,0
1377,18,3,0,0,1,13.5,1,1,0,1,0,0,0
1378,17,1,0,0,1,17.5,1,1,0,1,0,0,0
1379,17,1,0,2,-1,10.5,1,0,0,1,0,1,0
1380,17,3,0,0,-1,12.5,0,1,0,1,0,1,0
1381,17,3,0,4,-1,14.5,0,1,0,1,0,1,0
1382,17,1,0,2,1,11.5,0,1,0,1,0,1,0
1383,18,4,0,0,0,11.0,1,1,1,1,0,1,0
1384,19,1,0,0,-1,10.5,1,0,0,1,0,1,0
1385,18,2,0,2,-1,9.5,0,1,0,1,0,0,0
1386,17,3,0,0,0,15.0,0,0,0,1,0,1,0
1387,18,1,0,6,-1,14.5,1,1,0,1,0,0,0
1388,18,2,0,8,1,10.5,0,1,0,1,0,0,0
1389,18,2,0,0,-1,9.5,0,1,1,1,0,0,0
1390,18,4,0,6,-1,13.5,0,0,0,1,0,0,0
1391,17,3,0,8,2,12.0,0,1,0,1,0,0,0
1392,17,2,0,0,1,12.5,0,1,0,1,0,1,0
1393,18,4,0,4,0,14.0,0,1,1,1,0,1,0
1394,17,2,0,0,0,14.0,0,0,0,0,0,1,0
1395,18,2,0,0,0,12.0,1,1,0,1,0,1,0
1396,18,2,0,6,0,16.0,1,1,1,1,0,0,0
1397,17,2,0,18,2,11.0,0,1,0,0,0,1,0
1398,18,3,0,0,1,11.5,0,1,0,1,0,1,0
1399,18,3,0,4,2,15.0,0,1,0,1,0,0,0
1400,18,3,0,4,-1,14.5,1,0,0,1,0,0,0
1401,18,3,0,0,-1,13.5,1,1,0,1,0,1,0
1402,17,3,0,0,1,11.5,0,1,0,1,0,1,0
1403,17,2,0,10,3,13.5,0,1,0,1,0,1,0
1404,17,2,0,4,4,14.0,0,1,0,1,0,1,0
1405,19,1,1,16,1,10.5,0,1,1,0,0,0,0
1406,17,1,1,6,3,11.5,0,1,0,1,0,1,0
1407,21,3,2,0,3,10.5,0,1,1,1,0,0,0
1408,18,2,0,11,2,10.0,1,1,1,1,0,1,0
1409,18,2,0,9,1,13.5,1,1,1,0,0,0,0
1410,17,2,0,0,4,15.0,0,1,0,1,0,1,0
1411,17,3,0,2,3,13.5,1,1,1,0,0,1,0
1412,18,2,0,0,3,15.5,0,1,1,1,0,1,0
1413,21,2,2,21,1,9.5,1,0,1,1,0,1,0
1414,20,3,0,8,4,13.0,0,0,0,1,0,0,0
1415,19,1,1,5,1,9.5,0,1,0,1,0,1,0
1416,17,2,0,10,2,17.0,1,1,1,0,0,1,0
1417,18,3,0,5,3,15.5,0,1,0,1,0,1,0
1418,18,1,0,13,1,13.5,1,0,0,1,0,0,0
1419,19,1,0,10,4,9.0,1,1,0,1,0,0,0
1420,18,2,0,10,3,15.5,0,1,1,0,0,1,0
1421,20,1,1,5,2,9.0,0,1,0,1,1,0,0
1422,18,2,0,4,3,11.5,0,1,0,1,0,1,0
1423,16,1,0,11,1,10.5,0,1,0,1,0,1,0
1424,16,2,0,0,0,12.0,0,0,0,1,0,1,0
1425,15,1,1,6,0,10.0,0,0,0,1,0,1,0
1426,15,1,0,4,0,10.0,0,0,0,1,0,1,0
1427,16,2,0,0,1,16.5,0,0,0,1,0,0,0
1428,15,1,0,0,2,7.0,0,0,1,1,0,0,1
1429,16,2,0,5,1,10.5,1,0,1,0,0,1,0
1430,16,3,0,0,1,10.5,1,1,0,0,1,0,0
1431,17,2,1,0,0,10.0,0,0,0,1,0,0,0
1432,17,1,1,0,0,6.0,0,0,0,1,0,1,1
1433,15,1,0,0,1,13.5,0,0,0,1,0,0,0
1434,16,4,0,4,-1,9.5,0,1,1,0,0,0,0
1435,15,2,0,0,0,10.0,0,0,1,1,0,1,0
1436,15,1,1,4,1,6.5,0,0,1,1,0,1,1
1437,16,1,0,0,-1,11.5,0,0,0,1,0,1,0
1438,17,1,0,2,1,10.5,0,0,0,1,0,1,0
1439,15,1,0,0,2,15.0,0,0,0,1,0,0,0
1440,16,2,0,0,-7,3.5,1,1,0,1,0,1,1
1441,17,2,0,4,1,8.5,1,1,0,1,0,0,1
1442,15,2,0,0,1,12.5,1,0,1,1,0,1,0
1443,15,2,0,7,2,8.0,1,0,1,1,0,1,1
1444,16,2,0,4,1,9.5,1,0,0,1,0,0,0
1445,15,2,0,8,2,8.0,1,0,0,1,0,1,1
1446,15,2,0,0,0,11.0,1,1,1,1,0,1,0
1447,17,1,0,8,2,9.0,1,0,0,1,0,0,1
1448,16,3,0,6,0,16.0,0,0,0,1,0,0,0
1449,15,1,0,3,2,12.0,0,0,0,1,0,0,0
1450,16,2,0,2,0,15.0,0,0,0,1,0,1,0
1451,16,2,0,0,1,10.5,1,0,0,1,0,0,0
1452,16,2,0,4,1,9.5,0,0,0,1,0,1,0
1453,16,3,1,0,-2,9.0,0,1,0,1,0,1,1
1454,16,3,1,3,-1,8.5,0,1,0,1,0,1,1
1455,15,2,0,0,1,9.5,0,1,0,1,1,1,1
1456,16,2,0,0,1,13.5,0,1,0,1,0,1,0
1457,17,1,0,4,1,10.5,1,0,1,1,0,1,0
1458,16,4,0,0,-3,11.5,0,0,0,1,0,1,0
1459,16,3,0,2,-1,9.5,0,0,0,1,1,1,0
1460,15,2,0,1,-1,10.5,0,0,0,1,0,1,0
1461,16,1,0,0,-1,12.5,0,0,0,1,0,0,0
1462,15,2,0,0,1,13.5,0,0,0,1,0,1,0
1463,15,3,0,2,-3,12.5,0,0,1,1,1,1,0
1464,16,1,0,6,0,11.0,1,0,0,1,0,0,0
1465,18,2,1,9,-1,8.5,0,1,0,1,0,1,1
1466,15,1,0,0,-1,9.5,1,1,0,1,0,1,0
1467,16,2,0,1,-1,13.5,0,0,0,1,0,1,0
1468,15,1,0,1,-1,12.5,1,1,0,1,0,0,0
1469,16,2,0,0,-1,12.5,1,1,0,1,0,1,0
1470,15,2,0,4,-1,12.5,0,0,0,1,0,1,0
1471,16,2,1,2,-1,11.5,0,0,0,1,0,1,0
1472,16,1,0,0,0,14.0,0,0,1,1,0,1,0
1473,16,1,0,4,-2,9.0,1,1,1,1,0,1,0
1474,15,1,0,2,1,10.5,1,0,1,1,0,1,0
1475,15,3,0,0,1,12.5,0,1,0,1,0,1,0
1476,16,1,0,2,-2,9.0,0,0,1,1,0,1,1
1477,15,1,0,11,-2,11.0,1,1,0,1,0,1,0
1478,16,2,3,0,0,7.0,0,0,0,1,1,1,1
1479,17,1,0,4,0,9.0,0,1,0,1,0,1,0
1480,19,1,1,0,0,9.0,0,1,0,1,0,0,0
1481,17,1,0,2,1,9.5,0,0,0,1,0,1,0
1482,15,1,0,0,1,9.5,0,0,1,1,0,1,1
1483,16,2,0,1,1,9.5,0,0,0,1,0,1,0
1484,16,1,0,6,0,7.0,0,1,1,0,0,1,1
1485,17,2,0,0,-1,10.5,0,0,0,1,0,1,0
1486,16,1,1,1,1,9.5,0,1,0,1,0,1,0
1487,18,3,2,6,2,8.0,0,0,1,0,0,1,0
1488,19,3,1,6,2,8.0,0,1,0,1,0,0,1
1489,18,1,1,0,1,8.5,1,0,0,1,0,0,0
1490,18,1,1,4,2,10.0,0,0,0,1,0,0,0
1491,19,2,1,12,1,7.5,0,1,0,1,0,1,1
1492,16,2,0,2,2,9.0,0,0,0,0,0,0,0
1493,17,1,0,5,0,9.0,0,1,0,1,0,0,0
1494,16,2,0,0,1,8.5,0,0,1,1,0,0,1
1495,16,1,0,0,-1,13.5,0,1,0,1,0,0,0
1496,16,1,0,2,0,14.0,0,0,1,1,0,1,0
1497,17,4,1,0,1,10.5,1,1,0,1,0,1,0
1498,16,2,0,0,-1,13.5,0,1,0,1,0,1,0
1499,16,1,0,0,-1,16.5,0,1,0,1,0,1,0
1500,17,1,1,12,1,6.5,1,1,0,1,0,1,1
1501,16,1,0,8,-2,13.0,1,1,1,1,0,0,0
1502,17,4,1,2,-2,9.0,1,0,1,1,0,1,1
